iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Properties/AssemblyInfo.cs(6,12): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(40,5): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/FirstLevels.cs(47,5): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/FirstLevels.cs(48,5): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/FirstLevels.cs(49,5): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(43,5): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(44,5): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(19,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(14,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(15,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(186,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(187,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(188,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(19,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(20,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(22,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(23,4): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(24,4): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(194,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(195,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(196,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(24,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(25,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(227,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(228,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(229,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(29,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(30,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(33,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(34,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(31,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(32,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(33,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(247,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(248,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AdManager.cs(249,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
